timestamp,HRJLevel,HRNLevel,LCLLevel,SRVLevel
5226,0.154,10.688,-0.05,3.187
5227,0.149,10.687,-0.051,3.185
5228,0.14,10.687,-0.052,3.184
5229,0.133,10.687,-0.052,3.184
5230,0.126,10.689,-0.052,3.184
5231,0.118,10.688,-0.053,3.183
5232,0.112,10.687,-0.054,3.181
5233,0.104,10.686,-0.055,3.181
5234,0.101,10.686,-0.055,3.18
5235,0.095,10.686,-0.053,3.183
5236,0.089,10.686,-0.054,3.181
5237,0.086,10.686,-0.055,3.18
5238,0.082,10.687,-0.055,3.18
5239,0.076,10.687,-0.055,3.181
5240,0.073,10.687,-0.056,3.18
5241,0.075,10.688,-0.055,3.181
5242,0.072,10.69,-0.052,3.184
5243,0.068,10.691,-0.05,3.186
5244,0.067,10.694,-0.048,3.187
5245,0.067,10.695,-0.05,3.186
5246,0.064,10.696,-0.047,3.188
5247,0.063,10.698,-0.046,3.189
5248,0.062,10.699,-0.045,3.189
5249,0.06,10.7,-0.045,3.19
5250,0.06,10.702,-0.044,3.193
5251,0.06,10.703,-0.043,3.193
5252,0.058,10.704,-0.042,3.194
5253,0.057,10.706,-0.041,3.196
5254,0.057,10.707,-0.04,3.196
5255,0.058,10.708,-0.039,3.199
5256,0.054,10.71,-0.038,3.2
5257,0.055,10.713,-0.039,3.199
5258,0.053,10.712,-0.039,3.201
5259,0.051,10.712,-0.038,3.202
5260,0.05,10.712,-0.04,3.201
5261,0.049,10.712,-0.04,3.201
5262,0.048,10.712,-0.04,3.203
5263,0.048,10.713,-0.041,3.203
5264,0.046,10.713,-0.041,3.201
5265,0.043,10.713,-0.041,3.201
5266,0.046,10.713,-0.041,3.201
5267,0.053,10.712,-0.043,3.201
5268,0.066,10.712,-0.042,3.202
5269,0.086,10.712,-0.044,3.202
5270,0.12,10.713,-0.043,3.203
5271,0.17,10.714,-0.044,3.202
5272,0.234,10.714,-0.045,3.202
5273,0.3,10.715,-0.045,3.201
5274,0.366,10.714,-0.046,3.201
5275,0.429,10.713,-0.049,3.199
5276,0.49,10.712,-0.05,3.198
5277,0.548,10.711,-0.051,3.194
5278,0.603,10.708,-0.053,3.193
5279,0.655,10.709,-0.055,3.193
5280,0.703,10.707,-0.057,3.191
5281,0.746,10.705,-0.058,3.189
5282,0.78,10.704,-0.06,3.188
5283,0.802,10.703,-0.061,3.188
5284,0.807,10.703,-0.063,3.186
5285,0.794,10.701,-0.064,3.185
5286,0.77,10.699,-0.065,3.184
5287,0.738,10.697,-0.068,3.183
5288,0.709,10.695,-0.07,3.181
5289,0.68,10.695,-0.071,3.179
5290,0.654,10.692,-0.073,3.178
5291,0.629,10.69,-0.075,3.176
5292,0.603,10.692,-0.077,3.175
5293,0.577,10.688,-0.08,3.172
5294,0.554,10.686,-0.083,3.171
5295,0.53,10.688,-0.086,3.17
5296,0.506,10.683,-0.09,3.168
5297,0.479,10.681,-0.094,3.166
5298,0.455,10.681,-0.096,3.164
5299,0.434,10.677,-0.099,3.161
5300,0.414,10.679,-0.101,3.16
5301,0.391,10.673,-0.102,3.158
5302,0.372,10.672,-0.104,3.157
5303,0.349,10.671,-0.101,3.154
5304,0.333,10.669,-0.099,3.153
5305,0.312,10.666,-0.099,3.153
5306,0.296,10.665,-0.098,3.151
5307,0.282,10.666,-0.098,3.15
5308,0.264,10.664,-0.097,3.152
5309,0.25,10.664,-0.096,3.152
5310,0.235,10.663,-0.097,3.15
5311,0.22,10.665,-0.096,3.151
5312,0.209,10.665,-0.094,3.152
5313,0.194,10.666,-0.092,3.154
5314,0.185,10.666,-0.09,3.154
5315,0.174,10.667,-0.09,3.153
5316,0.165,10.668,-0.089,3.154
5317,0.153,10.667,-0.087,3.155
5318,0.142,10.668,-0.086,3.155
5319,0.134,10.667,-0.086,3.155
5320,0.123,10.665,-0.083,3.156
5321,0.115,10.666,-0.083,3.157
5322,0.108,10.668,-0.08,3.159
5323,0.101,10.669,-0.078,3.16
5324,0.093,10.67,-0.078,3.16
5325,0.087,10.671,-0.077,3.16
5326,0.08,10.672,-0.074,3.162
5327,0.073,10.672,-0.073,3.163
5328,0.067,10.674,-0.073,3.163
5329,0.06,10.676,-0.071,3.165
5330,0.055,10.677,-0.07,3.165
5331,0.051,10.678,-0.069,3.165
5332,0.047,10.678,-0.069,3.165
5333,0.043,10.677,-0.069,3.166
5334,0.037,10.678,-0.068,3.165
5335,0.033,10.677,-0.069,3.165
5336,0.03,10.679,-0.067,3.165
5337,0.028,10.68,-0.066,3.166
5338,0.026,10.68,-0.064,3.168
5339,0.029,10.68,-0.065,3.167
5340,0.037,10.68,-0.063,3.168
5341,0.049,10.682,-0.062,3.17
5342,0.065,10.683,-0.061,3.17
5343,0.083,10.683,-0.061,3.171
5344,0.106,10.685,-0.059,3.171
5345,0.133,10.685,-0.058,3.172
5346,0.164,10.686,-0.057,3.174
5347,0.192,10.686,-0.057,3.173
5348,0.216,10.685,-0.057,3.172
5349,0.233,10.686,-0.059,3.171
5350,0.247,10.686,-0.058,3.172
5351,0.257,10.686,-0.059,3.171
5352,0.26,10.685,-0.058,3.171
5353,0.255,10.685,-0.059,3.171
5354,0.247,10.684,-0.059,3.171
5355,0.239,10.684,-0.059,3.171
5356,0.23,10.683,-0.06,3.17
5357,0.222,10.683,-0.06,3.169
5358,0.212,10.68,-0.061,3.168
5359,0.201,10.678,-0.063,3.166
5360,0.19,10.678,-0.064,3.165
5361,0.181,10.677,-0.063,3.165
5362,0.17,10.675,-0.064,3.164
5363,0.161,10.674,-0.065,3.162
5364,0.148,10.674,-0.066,3.161
5365,0.138,10.673,-0.068,3.161
5366,0.13,10.671,-0.068,3.159
5367,0.118,10.669,-0.068,3.159
5368,0.11,10.667,-0.07,3.158
5369,0.099,10.667,-0.072,3.156
5370,0.091,10.668,-0.072,3.154
5371,0.081,10.667,-0.073,3.154
5372,0.075,10.667,-0.072,3.153
5373,0.067,10.665,-0.073,3.153
5374,0.06,10.662,-0.073,3.154
5375,0.054,10.661,-0.073,3.153
5376,0.048,10.66,-0.073,3.153
5377,0.042,10.66,-0.072,3.153
5378,0.038,10.661,-0.072,3.154
5379,0.031,10.661,-0.071,3.155
5380,0.027,10.662,-0.073,3.154
5381,0.021,10.662,-0.073,3.154
5382,0.019,10.662,-0.07,3.156
5383,0.017,10.662,-0.069,3.157
5384,0.012,10.663,-0.069,3.157
5385,0.008,10.663,-0.068,3.158
5386,0.005,10.663,-0.068,3.158
5387,0.003,10.665,-0.067,3.159
5388,0.0,10.665,-0.066,3.159
5389,-0.002,10.665,-0.065,3.161
5390,-0.004,10.665,-0.063,3.161
5391,-0.004,10.667,-0.062,3.163
5392,-0.007,10.668,-0.061,3.166
5393,-0.008,10.669,-0.059,3.167
5394,-0.008,10.67,-0.058,3.167
5395,-0.01,10.67,-0.058,3.167
5396,-0.012,10.671,-0.058,3.167
5397,-0.013,10.671,-0.059,3.167
5398,-0.015,10.67,-0.06,3.167
5399,-0.018,10.67,-0.059,3.167
5400,-0.017,10.67,-0.058,3.17
5401,-0.018,10.669,-0.06,3.171
5402,-0.02,10.669,-0.06,3.172
5403,-0.021,10.669,-0.061,3.171
5404,-0.022,10.669,-0.061,3.172
5405,-0.021,10.67,-0.061,3.174
5406,-0.021,10.669,-0.061,3.174
5407,-0.021,10.669,-0.061,3.175
5408,-0.021,10.668,-0.06,3.175
5409,-0.022,10.669,-0.061,3.176
5410,-0.023,10.67,-0.061,3.176
5411,-0.024,10.67,-0.06,3.177
5412,-0.022,10.672,-0.06,3.175
5413,-0.023,10.671,-0.062,3.175
5414,-0.025,10.67,-0.064,3.175
5415,-0.023,10.668,-0.064,3.175
5416,-0.017,10.667,-0.066,3.173
5417,-0.008,10.665,-0.067,3.172
5418,0.011,10.666,-0.068,3.17
5419,0.047,10.665,-0.068,3.17
5420,0.1,10.662,-0.069,3.169
5421,0.163,10.66,-0.072,3.168
5422,0.227,10.66,-0.075,3.167
5423,0.294,10.658,-0.076,3.167
5424,0.361,10.659,-0.076,3.165
5425,0.425,10.656,-0.078,3.165
5426,0.484,10.653,-0.079,3.163
5427,0.545,10.654,-0.079,3.163
5428,0.605,10.654,-0.078,3.164
5429,0.66,10.653,-0.078,3.165
5430,0.714,10.651,-0.078,3.162
5431,0.761,10.652,-0.079,3.162
5432,0.798,10.645,-0.079,3.163
5433,0.822,10.645,-0.083,3.161
5434,0.827,10.64,-0.083,3.158
5435,0.805,10.641,-0.086,3.158
5436,0.776,10.64,-0.087,3.157
5437,0.746,10.636,-0.089,3.157
5438,0.715,10.639,-0.091,3.155
5439,0.683,10.635,-0.094,3.154
5440,0.654,10.637,-0.098,3.152
5441,0.627,10.638,-0.1,3.151
5442,0.601,10.636,-0.1,3.149
5443,0.572,10.633,-0.101,3.15
5444,0.551,10.634,-0.104,3.148
5445,0.523,10.631,-0.104,3.148
5446,0.492,10.629,-0.105,3.147
5447,0.47,10.626,-0.101,3.144
5448,0.446,10.624,-0.099,3.143
5449,0.424,10.626,-0.099,3.142
5450,0.402,10.622,-0.1,3.141
5451,0.378,10.624,-0.1,3.14
5452,0.358,10.618,-0.099,3.141
5453,0.339,10.619,-0.099,3.141
5454,0.32,10.617,-0.099,3.14
5455,0.3,10.618,-0.099,3.14
5456,0.281,10.616,-0.099,3.14
5457,0.265,10.616,-0.098,3.14
5458,0.25,10.613,-0.097,3.14
5459,0.232,10.612,-0.098,3.139
5460,0.217,10.612,-0.097,3.137
5461,0.202,10.611,-0.096,3.139
5462,0.19,10.609,-0.095,3.139
5463,0.177,10.608,-0.094,3.139
5464,0.165,10.605,-0.093,3.14
5465,0.154,10.604,-0.092,3.141
5466,0.142,10.604,-0.09,3.141
5467,0.132,10.604,-0.089,3.142
5468,0.12,10.605,-0.088,3.141
5469,0.111,10.605,-0.086,3.144
5470,0.101,10.605,-0.086,3.143
5471,0.093,10.606,-0.084,3.143
5472,0.084,10.605,-0.084,3.144
5473,0.075,10.607,-0.083,3.143
5474,0.068,10.609,-0.081,3.144
5475,0.061,10.609,-0.081,3.144
5476,0.054,10.609,-0.08,3.145
5477,0.05,10.609,-0.08,3.146
5478,0.045,10.609,-0.077,3.147
5479,0.04,10.61,-0.075,3.149
5480,0.035,10.61,-0.075,3.149
5481,0.031,10.61,-0.075,3.15
5482,0.026,10.611,-0.072,3.151
5483,0.022,10.613,-0.071,3.152
5484,0.017,10.614,-0.07,3.152
5485,0.016,10.617,-0.068,3.154
5486,0.013,10.617,-0.066,3.155
5487,0.012,10.618,-0.064,3.158
5488,0.012,10.621,-0.062,3.159
5489,0.012,10.622,-0.059,3.162
5490,0.019,10.621,-0.057,3.162
5491,0.025,10.622,-0.056,3.165
5492,0.035,10.622,-0.057,3.163
5493,0.044,10.621,-0.056,3.165
5494,0.059,10.62,-0.055,3.165
5495,0.072,10.62,-0.055,3.164
5496,0.083,10.621,-0.055,3.165
5497,0.094,10.62,-0.055,3.164
5498,0.103,10.621,-0.055,3.164
5499,0.108,10.62,-0.055,3.165
5500,0.111,10.62,-0.055,3.164
5501,0.108,10.618,-0.056,3.162
5502,0.105,10.617,-0.058,3.16
5503,0.1,10.616,-0.059,3.16
5504,0.096,10.613,-0.06,3.159
5505,0.091,10.611,-0.06,3.158
5506,0.088,10.609,-0.06,3.158
5507,0.082,10.608,-0.062,3.157
5508,0.076,10.608,-0.062,3.157
5509,0.068,10.607,-0.062,3.155
5510,0.064,10.606,-0.064,3.153
5511,0.057,10.604,-0.064,3.153
5512,0.051,10.602,-0.065,3.152
5513,0.044,10.602,-0.066,3.152
5514,0.04,10.602,-0.066,3.151
5515,0.035,10.6,-0.067,3.15
5516,0.029,10.598,-0.065,3.15
5517,0.024,10.596,-0.068,3.149
5518,0.018,10.596,-0.068,3.148
5519,0.014,10.594,-0.069,3.147
5520,0.01,10.596,-0.068,3.149
5521,0.005,10.594,-0.068,3.149
5522,0.003,10.594,-0.066,3.15
5523,-0.0,10.595,-0.066,3.15
5524,-0.002,10.595,-0.065,3.15
5525,-0.005,10.595,-0.063,3.152
5526,-0.007,10.595,-0.063,3.152
5527,-0.011,10.593,-0.066,3.149
5528,-0.016,10.593,-0.065,3.151
5529,-0.018,10.594,-0.064,3.15
5530,-0.02,10.596,-0.064,3.151
5531,-0.022,10.596,-0.062,3.152
5532,-0.023,10.596,-0.061,3.154
5533,-0.025,10.596,-0.06,3.155
5534,-0.022,10.596,-0.058,3.157
5535,-0.024,10.599,-0.057,3.158
5536,-0.026,10.6,-0.056,3.159
5537,-0.024,10.601,-0.054,3.16
5538,-0.024,10.603,-0.052,3.164
5539,-0.023,10.604,-0.051,3.165
5540,-0.025,10.604,-0.05,3.166
5541,-0.026,10.604,-0.05,3.166
5542,-0.026,10.605,-0.05,3.167
5543,-0.026,10.605,-0.05,3.167
5544,-0.025,10.606,-0.049,3.17
5545,-0.028,10.605,-0.049,3.171
5546,-0.029,10.605,-0.049,3.171
5547,-0.029,10.605,-0.05,3.172
5548,-0.03,10.605,-0.049,3.173
5549,-0.03,10.604,-0.05,3.173
5550,-0.031,10.604,-0.051,3.174
5551,-0.033,10.605,-0.053,3.172
5552,-0.032,10.606,-0.053,3.174
5553,-0.029,10.607,-0.052,3.175
5554,-0.031,10.607,-0.053,3.175
5555,-0.033,10.607,-0.052,3.175
5556,-0.031,10.607,-0.054,3.174
5557,-0.031,10.605,-0.054,3.174
5558,-0.025,10.606,-0.055,3.174
5559,-0.023,10.605,-0.055,3.174
5560,-0.022,10.603,-0.055,3.173
5561,-0.024,10.602,-0.055,3.171
5562,-0.024,10.601,-0.057,3.171
5563,-0.026,10.598,-0.059,3.17
5564,-0.027,10.596,-0.06,3.17
5565,-0.026,10.598,-0.064,3.167
5566,-0.018,10.594,-0.066,3.166
5567,-0.003,10.592,-0.069,3.166
5568,0.025,10.59,-0.07,3.162
5569,0.067,10.589,-0.071,3.16
5570,0.122,10.587,-0.074,3.159
5571,0.183,10.584,-0.078,3.157
5572,0.243,10.583,-0.08,3.156
5573,0.306,10.582,-0.08,3.156
5574,0.367,10.577,-0.08,3.154
5575,0.428,10.576,-0.081,3.153
5576,0.48,10.575,-0.082,3.153
5577,0.535,10.574,-0.085,3.152
5578,0.59,10.574,-0.083,3.15
5579,0.636,10.569,-0.086,3.15
5580,0.681,10.571,-0.088,3.148
5581,0.715,10.569,-0.088,3.149
5582,0.739,10.567,-0.091,3.148
5583,0.753,10.565,-0.094,3.147
5584,0.747,10.562,-0.098,3.145
5585,0.724,10.561,-0.099,3.144
5586,0.691,10.563,-0.102,3.142
5587,0.66,10.559,-0.101,3.141
5588,0.628,10.557,-0.104,3.141
5589,0.603,10.558,-0.106,3.14
5590,0.575,10.554,-0.105,3.14
5591,0.549,10.555,-0.099,3.141
5592,0.527,10.553,-0.098,3.139
5593,0.5,10.555,-0.097,3.139
5594,0.477,10.553,-0.096,3.14
5595,0.454,10.545,-0.095,3.14
5596,0.433,10.549,-0.095,3.139
5597,0.41,10.548,-0.094,3.139
5598,0.389,10.548,-0.093,3.138
5599,0.367,10.548,-0.094,3.139
5600,0.347,10.547,-0.094,3.139
5601,0.327,10.546,-0.093,3.139
5602,0.308,10.547,-0.091,3.14
5603,0.292,10.547,-0.091,3.141
5604,0.274,10.546,-0.089,3.141
5605,0.256,10.554,-0.087,3.142
5606,0.241,10.553,-0.086,3.142
5607,0.226,10.55,-0.083,3.145
5608,0.212,10.549,-0.082,3.144
5609,0.197,10.549,-0.081,3.145
5610,0.183,10.549,-0.079,3.146
5611,0.17,10.55,-0.078,3.148
5612,0.156,10.551,-0.077,3.148
5613,0.144,10.552,-0.076,3.148
5614,0.134,10.552,-0.073,3.149
5615,0.123,10.553,-0.07,3.152
5616,0.113,10.555,-0.068,3.153
5617,0.103,10.556,-0.067,3.153
5618,0.095,10.556,-0.066,3.154
5619,0.084,10.557,-0.064,3.156
5620,0.075,10.557,-0.063,3.157
5621,0.068,10.557,-0.063,3.157
5622,0.059,10.558,-0.062,3.157
5623,0.051,10.558,-0.061,3.157
5624,0.045,10.558,-0.061,3.157
5625,0.037,10.56,-0.061,3.158
5626,0.032,10.56,-0.06,3.159
5627,0.028,10.561,-0.058,3.16
5628,0.021,10.562,-0.057,3.161
5629,0.017,10.562,-0.055,3.162
5630,0.012,10.563,-0.055,3.162
5631,0.007,10.562,-0.055,3.162
5632,0.003,10.563,-0.053,3.163
5633,-0.001,10.564,-0.053,3.163
5634,-0.005,10.562,-0.052,3.165
5635,-0.009,10.562,-0.053,3.163
5636,-0.012,10.56,-0.055,3.162
5637,-0.016,10.56,-0.055,3.162
5638,-0.018,10.562,-0.056,3.161
5639,-0.021,10.561,-0.053,3.163
5640,-0.022,10.563,-0.052,3.163
5641,-0.022,10.562,-0.055,3.161
5642,-0.025,10.561,-0.055,3.161
5643,-0.023,10.559,-0.056,3.16
5644,-0.025,10.559,-0.056,3.161
5645,-0.024,10.558,-0.056,3.159
5646,-0.023,10.557,-0.057,3.16
5647,-0.022,10.555,-0.057,3.159
5648,-0.025,10.554,-0.058,3.158
5649,-0.025,10.553,-0.06,3.158
5650,-0.025,10.554,-0.06,3.157
5651,-0.028,10.552,-0.061,3.156
5652,-0.029,10.551,-0.06,3.155
5653,-0.03,10.55,-0.064,3.153
5654,-0.033,10.548,-0.064,3.153
5655,-0.034,10.548,-0.064,3.153
5656,-0.035,10.547,-0.064,3.153
5657,-0.037,10.546,-0.064,3.152
5658,-0.039,10.545,-0.063,3.152
5659,-0.04,10.545,-0.063,3.153
5660,-0.04,10.546,-0.064,3.152
5661,-0.035,10.545,-0.062,3.153
5662,-0.035,10.545,-0.063,3.153
5663,-0.036,10.544,-0.063,3.153
5664,-0.036,10.545,-0.063,3.153
5665,-0.034,10.542,-0.063,3.153
5666,-0.033,10.542,-0.063,3.153
5667,-0.033,10.544,-0.062,3.154
5668,-0.032,10.543,-0.063,3.153
5669,-0.032,10.545,-0.062,3.154
5670,-0.031,10.545,-0.06,3.154
5671,-0.03,10.545,-0.059,3.156
5672,-0.03,10.546,-0.057,3.157
5673,-0.028,10.547,-0.056,3.159
5674,-0.025,10.548,-0.056,3.16
5675,-0.026,10.549,-0.053,3.161
5676,-0.025,10.55,-0.052,3.162
5677,-0.025,10.549,-0.052,3.162
5678,-0.022,10.551,-0.05,3.164
5679,-0.022,10.551,-0.049,3.166
5680,-0.021,10.551,-0.049,3.166
5681,-0.021,10.55,-0.048,3.169
5682,-0.021,10.552,-0.048,3.169
5683,-0.025,10.552,-0.048,3.17
5684,-0.025,10.553,-0.045,3.172
5685,-0.024,10.553,-0.046,3.174
5686,-0.025,10.554,-0.044,3.175
5687,-0.026,10.555,-0.044,3.176
5688,-0.023,10.557,-0.042,3.177
5689,-0.02,10.558,-0.043,3.178
5690,-0.023,10.558,-0.043,3.178
5691,-0.022,10.558,-0.044,3.179
5692,-0.019,10.558,-0.044,3.179
5693,-0.021,10.558,-0.043,3.18
5694,-0.019,10.558,-0.044,3.181
5695,-0.019,10.559,-0.044,3.183
5696,-0.017,10.561,-0.045,3.183
5697,-0.016,10.56,-0.045,3.183
5698,-0.014,10.559,-0.045,3.183
5699,-0.014,10.559,-0.046,3.182
5700,-0.011,10.559,-0.047,3.183
5701,-0.011,10.559,-0.047,3.183
5702,-0.015,10.56,-0.049,3.181
5703,-0.014,10.559,-0.045,3.182
5704,-0.013,10.559,-0.047,3.182
5705,-0.014,10.557,-0.048,3.182
5706,-0.014,10.556,-0.049,3.182
5707,-0.015,10.556,-0.05,3.18
5708,-0.014,10.553,-0.052,3.18
5709,-0.014,10.553,-0.051,3.181
5710,-0.015,10.55,-0.053,3.18
5711,-0.015,10.549,-0.056,3.177
5712,-0.018,10.548,-0.058,3.175
5713,-0.019,10.546,-0.059,3.174
5714,-0.019,10.55,-0.059,3.173
5715,-0.019,10.545,-0.062,3.171
5716,-0.021,10.544,-0.063,3.17
5717,-0.022,10.542,-0.064,3.17
5718,-0.023,10.541,-0.065,3.169
5719,0.009,10.541,-0.068,3.166
5720,0.054,10.539,-0.069,3.165
5721,0.111,10.53,-0.071,3.164
5722,0.168,10.531,-0.072,3.162
5723,0.226,10.527,-0.074,3.159
5724,0.28,10.533,-0.077,3.158
5725,0.331,10.529,-0.079,3.157
5726,0.382,10.527,-0.083,3.154
5727,0.434,10.527,-0.087,3.153
5728,0.479,10.526,-0.09,3.151
5729,0.516,10.523,-0.094,3.149
5730,0.551,10.52,-0.097,3.147
5731,0.577,10.519,-0.097,3.145
5732,0.595,10.52,-0.1,3.143
5733,0.593,10.514,-0.101,3.142
5734,0.576,10.509,-0.1,3.142
5735,0.551,10.509,-0.097,3.141
5736,0.527,10.507,-0.094,3.14
5737,0.502,10.505,-0.093,3.14
5738,0.479,10.51,-0.091,3.14
5739,0.457,10.512,-0.091,3.139
5740,0.435,10.51,-0.09,3.139
5741,0.415,10.507,-0.089,3.139
5742,0.392,10.504,-0.089,3.14
5743,0.372,10.503,-0.089,3.14
5744,0.353,10.503,-0.087,3.14
5745,0.331,10.502,-0.087,3.141
5746,0.312,10.505,-0.086,3.142
5747,0.298,10.509,-0.085,3.143
5748,0.279,10.512,-0.081,3.144
5749,0.26,10.506,-0.082,3.143
5750,0.242,10.505,-0.081,3.143
5751,0.224,10.503,-0.081,3.142
5752,0.206,10.502,-0.08,3.142
5753,0.192,10.503,-0.077,3.145
5754,0.175,10.505,-0.076,3.145
5755,0.162,10.507,-0.073,3.147
5756,0.149,10.507,-0.071,3.148
5757,0.134,10.507,-0.072,3.147
5758,0.122,10.507,-0.071,3.148
5759,0.109,10.506,-0.069,3.148
5760,0.098,10.509,-0.067,3.149
5761,0.087,10.511,-0.065,3.152
5762,0.076,10.513,-0.064,3.153
5763,0.066,10.513,-0.064,3.153
5764,0.051,10.514,-0.065,3.153
5765,0.043,10.514,-0.062,3.154
5766,0.033,10.514,-0.061,3.154
5767,0.026,10.514,-0.06,3.155
5768,0.015,10.514,-0.061,3.154
5769,0.009,10.513,-0.058,3.156
5770,0.002,10.514,-0.058,3.156
5771,-0.005,10.514,-0.057,3.157
5772,-0.011,10.515,-0.056,3.158
5773,-0.016,10.517,-0.055,3.159
5774,-0.021,10.518,-0.053,3.16
5775,-0.025,10.519,-0.052,3.16
5776,-0.03,10.519,-0.052,3.162
5777,-0.022,10.519,-0.05,3.164
5778,-0.019,10.52,-0.048,3.165
5779,-0.018,10.52,-0.048,3.166
5780,-0.017,10.52,-0.048,3.165
5781,-0.018,10.519,-0.048,3.165
5782,-0.019,10.52,-0.048,3.165
5783,-0.018,10.52,-0.048,3.165
5784,-0.017,10.519,-0.046,3.166
5785,-0.018,10.518,-0.046,3.166
5786,-0.018,10.516,-0.047,3.165
5787,-0.02,10.515,-0.049,3.165
5788,-0.021,10.514,-0.049,3.163
5789,-0.021,10.514,-0.05,3.163
5790,-0.021,10.513,-0.05,3.162
5791,-0.022,10.51,-0.05,3.161
5792,-0.023,10.51,-0.052,3.16
5793,-0.025,10.507,-0.055,3.157
5794,-0.027,10.507,-0.056,3.155
5795,-0.028,10.506,-0.056,3.156
5796,-0.028,10.505,-0.056,3.155
5797,-0.028,10.504,-0.056,3.154
5798,-0.029,10.504,-0.057,3.154
5799,-0.029,10.503,-0.057,3.155
5800,-0.029,10.503,-0.058,3.154
5801,-0.029,10.502,-0.059,3.153
5802,-0.03,10.502,-0.058,3.153
5803,-0.03,10.501,-0.059,3.153
5804,-0.03,10.501,-0.058,3.153
5805,-0.029,10.501,-0.058,3.153
5806,-0.03,10.501,-0.059,3.153
5807,-0.03,10.501,-0.059,3.152
5808,-0.03,10.5,-0.057,3.154
5809,-0.029,10.5,-0.057,3.155
5810,-0.028,10.499,-0.056,3.155
5811,-0.029,10.5,-0.056,3.154
5812,-0.028,10.502,-0.055,3.157
5813,-0.028,10.502,-0.056,3.155
5814,-0.027,10.502,-0.055,3.156
5815,-0.026,10.502,-0.054,3.157
5816,-0.026,10.501,-0.053,3.158
5817,-0.024,10.503,-0.051,3.159
5818,-0.023,10.504,-0.051,3.159
5819,-0.021,10.503,-0.05,3.159
5820,-0.021,10.506,-0.049,3.161
5821,-0.02,10.507,-0.048,3.163
5822,-0.018,10.508,-0.045,3.166
5823,-0.016,10.508,-0.045,3.166
5824,-0.016,10.51,-0.044,3.166
5825,-0.015,10.51,-0.044,3.168
5826,-0.015,10.51,-0.043,3.167
5827,-0.015,10.511,-0.042,3.169
5828,-0.015,10.513,-0.041,3.171
5829,-0.017,10.514,-0.041,3.171
5830,-0.015,10.516,-0.04,3.174
5831,-0.014,10.517,-0.039,3.175
5832,-0.016,10.518,-0.037,3.176
5833,-0.015,10.514,-0.038,3.176
5834,-0.018,10.514,-0.038,3.179
5835,-0.016,10.515,-0.038,3.179
5836,-0.014,10.516,-0.038,3.18
5837,-0.013,10.516,-0.039,3.18
5838,-0.014,10.517,-0.04,3.18
5839,-0.014,10.516,-0.039,3.18
5840,-0.014,10.516,-0.04,3.181
5841,-0.014,10.515,-0.042,3.179
5842,-0.017,10.515,-0.042,3.18
5843,-0.018,10.515,-0.043,3.179
5844,-0.014,10.514,-0.045,3.178
5845,-0.016,10.513,-0.045,3.178
5846,-0.017,10.513,-0.047,3.177
5847,-0.017,10.512,-0.045,3.178
5848,-0.015,10.511,-0.045,3.179
5849,-0.015,10.509,-0.047,3.176
5850,-0.015,10.51,-0.049,3.176
5851,-0.014,10.507,-0.05,3.175
5852,-0.012,10.506,-0.053,3.174
5853,-0.014,10.504,-0.056,3.171
5854,-0.014,10.502,-0.057,3.171
5855,-0.015,10.502,-0.055,3.171
5856,-0.018,10.502,-0.056,3.17
5857,-0.019,10.498,-0.058,3.167
5858,-0.022,10.495,-0.06,3.165
5859,-0.023,10.492,-0.064,3.161
5860,-0.025,10.492,-0.068,3.159
5861,-0.028,10.492,-0.071,3.156
5862,-0.032,10.486,-0.073,3.154
5863,-0.033,10.485,-0.075,3.153
5864,-0.033,10.479,-0.076,3.152
5865,-0.036,10.479,-0.079,3.149
5866,-0.036,10.477,-0.08,3.149
5867,-0.038,10.476,-0.083,3.148
5868,-0.039,10.479,-0.086,3.145
5869,-0.041,10.472,-0.087,3.144
5870,-0.041,10.477,-0.09,3.144
5871,-0.042,10.47,-0.093,3.142
5872,-0.014,10.473,-0.096,3.14
5873,0.031,10.469,-0.098,3.139
5874,0.078,10.467,-0.103,3.135
5875,0.122,10.464,-0.105,3.135
5876,0.166,10.456,-0.107,3.132
5877,0.207,10.458,-0.108,3.131
5878,0.245,10.457,-0.109,3.13
5879,0.279,10.458,-0.105,3.129
5880,0.31,10.457,-0.101,3.129
5881,0.333,10.456,-0.1,3.127
5882,0.352,10.451,-0.101,3.127
5883,0.36,10.447,-0.101,3.126
5884,0.354,10.449,-0.102,3.123
5885,0.342,10.451,-0.103,3.122
5886,0.322,10.447,-0.106,3.119
5887,0.304,10.446,-0.107,3.118
5888,0.287,10.447,-0.105,3.119
5889,0.27,10.448,-0.105,3.118
5890,0.255,10.445,-0.104,3.119
5891,0.238,10.445,-0.103,3.12
5892,0.222,10.443,-0.103,3.119
5893,0.207,10.444,-0.102,3.121
5894,0.19,10.444,-0.101,3.119
5895,0.174,10.442,-0.1,3.121
5896,0.158,10.44,-0.097,3.121
5897,0.144,10.441,-0.097,3.123
5898,0.129,10.442,-0.094,3.124
5899,0.115,10.444,-0.092,3.125
5900,0.103,10.443,-0.09,3.127
5901,0.088,10.445,-0.09,3.127
5902,0.075,10.445,-0.087,3.128
5903,0.063,10.448,-0.086,3.129
5904,0.053,10.451,-0.084,3.131
5905,0.04,10.452,-0.082,3.135
5906,0.031,10.456,-0.08,3.136
5907,0.021,10.459,-0.077,3.138
5908,0.011,10.459,-0.076,3.14
5909,0.004,10.461,-0.073,3.141
5910,-0.005,10.463,-0.069,3.145
